video_id,f1_sharpness,f1_brightness,f1_saturation,f2_sharpness,f2_brightness,f2_saturation,f3_sharpness,f3_brightness,f3_saturation,f4_sharpness,f4_brightness,f4_saturation,f5_sharpness,f5_brightness,f5_saturation
VIDEO_7483554122663234838,1658.62,104.41,135.55,1683.23,103.54,137.18,146.47,152.81,93.18,477.53,139.48,95.32,301.5,153.99,96.83
VIDEO_7483888039303843094,209.2,142.38,100.16,199.97,140.91,98.27,,,,,,,,,
VIDEO_7483898615803612418,789.16,133.97,53.24,682.89,128.65,50.09,337.02,132.85,102.85,221.3,151.81,48.58,376.33,149.38,49.36
VIDEO_7484305196332436758,896.36,130.76,68.71,951.17,130.0,73.12,,,,,,,,,
VIDEO_7484928854029634838,268.35,141.41,132.62,252.73,140.3,133.53,,,,,,,,,
VIDEO_7485301680930688278,29.57,86.15,112.69,46.64,112.9,52.61,152.93,71.93,150.06,546.83,17.89,22.06,,,
VIDEO_7485773090555956503,187.25,195.46,35.81,168.36,194.72,35.13,,,,,,,,,
VIDEO_7485818484723567894,591.01,128.47,88.54,602.25,109.78,103.41,83.37,145.03,59.47,63.42,136.27,83.82,89.81,129.11,59.23
VIDEO_7486043762590895382,158.53,125.33,101.84,145.26,124.03,102.37,,,,,,,,,
VIDEO_7486129539827928342,706.68,171.85,57.01,705.39,167.14,63.22,597.1,132.79,130.45,718.18,106.07,137.86,697.23,178.97,39.09
VIDEO_7486138878026321174,67.5,167.59,42.4,76.75,169.69,45.78,104.52,149.42,46.11,,,,,,
VIDEO_7486391346727537942,5.18,18.79,144.32,141.29,73.95,138.91,479.56,87.83,176.27,2656.98,38.62,176.49,1469.9,122.61,113.02
VIDEO_7486822725684792599,145.01,144.53,25.5,140.93,143.89,25.36,57.04,163.72,28.82,18.21,152.24,28.84,,,
VIDEO_7487276696215817494,227.08,167.2,52.68,183.94,176.55,46.44,,,,,,,,,
VIDEO_7487328540497628438,369.47,134.62,99.15,413.97,115.83,102.71,338.53,167.23,21.16,730.69,147.89,85.81,425.66,132.06,84.34
VIDEO_7487960173529582870,192.49,145.4,40.86,216.32,141.17,56.69,330.09,121.06,71.84,125.72,157.57,41.04,1112.8,133.39,42.35
VIDEO_7488220279244623126,201.81,122.52,88.5,161.05,118.77,87.46,140.68,117.21,87.37,106.97,127.56,109.51,,,
VIDEO_7488241037907905797,265.6,116.82,53.43,293.61,116.87,52.44,,,,,,,,,
VIDEO_7488659236717628694,80.61,103.56,96.05,109.74,105.08,95.11,,,,,,,,,
VIDEO_7489499424884821270,2537.08,112.01,39.96,1718.69,109.05,41.01,1939.11,103.51,93.14,406.41,92.31,103.2,927.88,124.11,92.1
VIDEO_7490119511731965206,1066.52,142.68,68.98,1022.41,141.17,70.86,716.2,136.86,76.36,0.0,0.0,0.0,,,
VIDEO_7490222588883422486,63.06,170.47,46.09,27.05,179.03,37.53,83.93,173.96,46.2,,,,,,
VIDEO_7490268698918309142,967.88,148.02,32.07,781.98,140.2,31.01,698.93,141.76,34.53,820.3,134.8,33.04,1792.4,139.56,47.45
VIDEO_7490984274049469718,324.9,148.75,68.66,355.48,143.41,74.47,,,,,,,,,
VIDEO_7491219464474856727,276.18,154.38,68.81,269.13,154.19,70.06,,,,,,,,,
VIDEO_7491322585624349974,362.71,123.28,93.42,352.01,134.68,84.8,,,,,,,,,
VIDEO_7491632736105450774,61.16,138.06,76.13,43.22,150.98,64.64,,,,,,,,,
VIDEO_7493248933460741378,440.65,164.24,75.49,484.52,170.96,64.55,,,,,,,,,
VIDEO_7493891893026180374,256.17,144.0,61.32,232.69,144.18,62.06,26.52,156.5,32.61,295.41,148.91,41.9,524.89,156.43,52.91
VIDEO_7493955664008498454,215.64,171.12,46.68,230.99,170.75,45.98,228.85,172.48,44.64,190.78,168.58,54.42,,,
VIDEO_7494193739187916054,169.07,163.69,27.21,130.99,166.98,25.97,,,,,,,,,
VIDEO_7494205664135236886,620.36,188.4,60.64,325.14,133.37,41.01,138.71,161.1,41.34,186.88,147.43,26.56,627.47,157.09,31.93
VIDEO_7494230009050139926,276.43,135.95,44.72,281.39,137.06,45.21,,,,,,,,,
VIDEO_7494238893546474774,93.65,157.04,21.88,93.16,149.35,22.67,,,,,,,,,
VIDEO_7494590607797554454,356.56,112.72,119.35,304.33,111.67,119.17,297.35,110.75,111.79,612.61,123.81,101.19,84.53,108.47,94.52
VIDEO_7495322095065238806,53.72,157.6,40.42,270.4,144.28,49.93,357.04,106.04,101.85,531.06,164.02,39.3,,,
VIDEO_7495368561821535510,425.18,49.59,20.84,717.84,152.19,52.16,718.94,149.59,53.61,117.14,155.81,52.33,1494.68,126.66,84.73
VIDEO_7495455289882184982,408.53,95.89,112.12,423.78,97.59,113.18,,,,,,,,,
VIDEO_7495704452696116503,645.29,94.19,59.14,873.96,67.88,40.6,2380.88,143.41,82.26,917.18,136.82,74.48,0.24,6.9,2.12
VIDEO_7495849453228657942,252.8,159.02,71.42,180.11,160.31,70.8,132.27,158.42,77.08,0.09,8.27,38.0,,,
VIDEO_7496799936558796054,1387.39,114.9,97.43,1028.47,114.38,99.82,318.85,139.44,89.27,323.69,142.06,91.88,947.86,158.01,64.19
VIDEO_7496845046814166294,810.98,118.17,94.86,721.22,120.35,92.86,836.45,119.07,92.42,114.56,162.48,70.24,81.53,115.44,149.06
VIDEO_7500926454671232278,1548.53,123.56,84.6,928.06,126.01,86.52,,,,,,,,,
VIDEO_7500939642972212502,560.77,116.66,79.08,517.36,120.07,74.8,501.36,116.95,71.18,0.0,0.0,0.64,,,
VIDEO_7502082897935928598,820.52,100.19,81.62,823.28,100.64,81.07,218.43,54.52,63.5,340.24,106.46,39.61,,,
VIDEO_7504006062559776022,403.87,159.0,0.0,412.98,159.15,0.0,421.12,158.9,0.0,1337.78,133.63,92.47,,,
VIDEO_7504292781637127446,422.24,114.79,106.28,392.49,142.43,59.53,707.41,103.89,133.29,386.7,119.66,71.17,1675.55,121.68,76.08
VIDEO_7504627479449963798,248.16,128.3,87.93,296.1,118.25,93.04,82.84,124.28,127.03,67.1,124.41,69.11,273.92,129.68,78.35
VIDEO_7504668782045039894,771.39,120.84,110.11,710.84,122.11,107.7,,,,,,,,,
VIDEO_7505058159258504470,94.75,101.66,156.77,49.98,102.93,152.5,,,,,,,,,
VIDEO_7506217095441435926,407.34,118.1,139.18,374.61,116.76,138.17,508.49,120.03,130.68,170.07,124.9,94.37,,,
VIDEO_7506795063012232470,1393.3,93.44,108.82,1389.8,94.17,107.98,,,,,,,,,
VIDEO_7506824474902433026,1391.93,143.13,112.19,996.08,128.34,90.17,,,,,,,,,
VIDEO_7507578375586712854,53.09,169.57,50.36,67.69,149.88,83.02,61.61,148.04,84.23,50.43,156.72,44.13,33.22,133.0,64.83
VIDEO_7508716246301510914,60.41,136.66,0.0,59.5,136.68,0.0,,,,,,,,,
VIDEO_7508723396641852694,1009.05,121.37,83.78,196.17,129.39,80.78,149.4,107.75,128.22,492.19,132.57,92.16,,,
VIDEO_7509512878026788118,1076.96,108.97,98.74,744.74,112.62,100.15,276.4,2.06,0.34,694.38,117.2,88.84,325.89,123.98,101.15
VIDEO_7510326060676975894,608.75,110.34,90.76,311.64,101.66,145.97,617.65,98.16,115.88,480.31,90.13,164.72,1200.11,113.07,73.24
VIDEO_7510479503592901910,70.2,73.86,92.79,67.99,73.96,92.16,,,,,,,,,
VIDEO_7511357874082286870,464.9,87.75,89.11,461.04,86.92,105.55,1301.83,100.96,117.37,446.62,82.57,83.52,1324.1,98.54,104.33
VIDEO_7511669950990290198,57.7,37.68,18.5,234.69,42.47,18.18,,,,,,,,,
VIDEO_7512478582627732758,1488.51,131.15,102.44,1163.9,132.16,99.84,,,,,,,,,
VIDEO_7512836614834474262,641.7,108.46,115.76,632.89,123.67,98.37,614.56,153.87,54.36,1334.42,115.8,104.68,378.5,143.8,61.97
VIDEO_7514333529551949078,51.05,158.65,24.97,35.97,161.16,21.83,,,,,,,,,
VIDEO_7514700901009886486,244.63,139.34,52.24,357.24,144.7,56.55,,,,,,,,,
VIDEO_7515407893357759766,818.61,15.03,7.42,820.6,14.18,7.97,,,,,,,,,
VIDEO_7515834191922072854,453.82,117.82,73.69,330.79,112.58,80.5,,,,,,,,,
VIDEO_7516624091097337110,51.41,188.72,51.6,97.19,180.04,49.57,38.16,121.9,100.15,316.63,136.53,73.81,,,
VIDEO_7516934430083091734,943.34,146.19,29.27,345.73,141.01,41.1,,,,,,,,,
VIDEO_7517305745210232086,759.9,118.72,133.46,1046.51,117.1,131.04,,,,,,,,,
VIDEO_7517644986310020408,1353.64,129.66,76.89,1154.11,130.49,75.54,1790.39,100.22,70.85,1722.59,120.48,127.98,1943.63,127.83,105.15
VIDEO_7517676181366295830,679.23,141.57,70.45,730.66,136.46,62.08,,,,,,,,,
VIDEO_7517939109512449302,1088.12,128.08,121.88,33.41,0.14,0.01,1316.58,125.55,101.46,2498.92,105.3,104.78,337.69,123.97,89.74
VIDEO_7517987561692794134,78.16,69.88,102.16,82.18,70.19,99.97,,,,,,,,,
VIDEO_7518292077080268054,1699.45,116.21,83.1,1926.0,112.18,88.04,,,,,,,,,
VIDEO_7518400955877199127,505.41,154.59,73.11,387.13,152.77,73.57,,,,,,,,,
VIDEO_7519058140860583190,236.82,45.48,39.91,255.51,45.02,38.19,,,,,,,,,
VIDEO_7520150754858896645,1849.25,119.93,99.33,1301.92,119.93,98.5,1384.82,118.2,72.33,770.05,106.86,109.14,,,
VIDEO_7520582757412556054,851.65,126.4,64.94,771.82,128.68,61.11,723.05,126.08,57.9,0.0,0.0,0.0,,,
VIDEO_7520640970199698710,1775.54,142.14,53.12,1775.06,142.14,53.22,821.98,139.21,57.27,422.49,212.34,12.22,631.7,131.53,38.63
VIDEO_7522511822893616406,71.56,69.54,102.71,50.92,79.84,111.72,137.23,71.27,74.86,50.32,89.09,118.92,,,
VIDEO_7523154104273915158,423.29,43.01,23.54,1056.11,79.7,53.91,1245.9,116.95,70.07,437.25,115.55,65.57,339.97,116.38,86.03
VIDEO_7523190975850679554,654.51,107.2,64.71,396.71,109.54,62.74,1261.01,152.98,97.89,,,,,,
VIDEO_7524285666692271382,459.25,119.08,92.22,450.43,119.14,92.08,442.35,120.9,90.3,5.26,76.38,109.34,7.9,25.61,57.25
VIDEO_7524347836541046038,4.69,120.04,109.38,10.76,121.3,114.39,,,,,,,,,
VIDEO_7524995526518000901,2585.77,118.68,121.84,2013.44,117.62,122.02,1689.38,117.45,121.8,3297.95,119.46,91.98,2492.54,117.42,119.97
VIDEO_7526570162976328982,0.29,8.03,85.25,29.94,84.74,86.7,,,,,,,,,
VIDEO_7527665793501318456,1299.66,136.95,83.6,1265.33,136.07,81.64,,,,,,,,,
VIDEO_7528398053666016534,1495.33,135.86,69.91,926.13,134.07,73.48,,,,,,,,,
VIDEO_7528433357093358870,267.01,102.89,60.2,238.46,98.77,59.39,,,,,,,,,
VIDEO_7528439846218550550,95.87,43.44,46.11,112.63,43.48,46.1,,,,,,,,,
VIDEO_7529427220335496450,1837.45,148.69,73.74,1625.87,154.81,71.15,937.86,156.77,70.86,268.27,116.14,100.79,,,
VIDEO_7529820615637847318,301.67,100.76,152.17,336.94,76.55,95.07,800.28,85.79,124.59,2078.62,109.29,126.97,1401.78,78.58,153.16
VIDEO_7529912051498552598,1870.03,98.87,70.37,1222.08,98.61,68.94,2085.88,98.46,69.14,1268.03,115.33,55.23,,,
VIDEO_7530943991257386262,597.46,76.31,74.75,622.33,77.54,75.66,,,,,,,,,
VIDEO_7532382235463339286,152.85,94.95,117.46,164.46,120.52,91.48,36.32,123.01,108.41,304.51,100.18,46.38,356.41,128.9,72.72
VIDEO_7532594185912847638,687.94,132.3,56.34,632.37,132.44,56.49,,,,,,,,,
VIDEO_7533124404062981398,176.44,173.34,39.47,162.92,168.67,37.72,444.28,128.57,73.36,238.65,142.01,83.69,,,
VIDEO_7533680078866238742,160.64,71.8,123.28,112.76,84.92,133.59,677.4,98.82,124.84,231.66,118.77,124.96,425.19,112.48,114.37
VIDEO_7535123405562006806,1237.76,117.06,106.28,866.19,115.24,108.07,9.1,120.26,96.53,1.51,137.98,96.38,,,
VIDEO_7535476048444558614,1985.91,99.98,116.68,1214.88,109.09,126.33,154.77,144.19,104.77,,,,,,
VIDEO_7535840388725378306,872.79,110.04,111.26,721.35,117.42,105.9,,,,,,,,,
VIDEO_7535846060476976406,847.91,104.7,65.17,778.99,108.19,64.67,451.22,87.64,46.42,764.16,149.79,64.29,804.72,151.65,48.83
VIDEO_7535846685101149462,615.95,120.21,47.4,581.42,122.1,43.55,557.42,121.23,44.71,460.14,116.92,31.4,327.35,129.03,54.87
VIDEO_7535846854743821590,1451.95,124.65,68.04,1029.08,126.11,66.46,,,,,,,,,
VIDEO_7536170254989315350,746.79,127.65,37.77,829.91,127.33,33.23,,,,,,,,,
VIDEO_7537707440142454038,138.27,127.66,77.74,92.15,174.44,63.57,342.57,173.01,41.41,0.0,0.0,0.0,,,
VIDEO_7537717748512705814,270.02,127.06,84.38,256.09,131.47,80.31,,,,,,,,,
VIDEO_7537787296209259782,2871.98,108.55,38.32,2400.51,107.99,37.88,1958.86,113.93,63.79,426.62,133.17,82.01,386.04,84.59,120.22
VIDEO_7538076349500689666,22.54,134.49,103.83,15.65,124.66,107.02,27.67,134.09,60.07,14.22,152.21,88.08,67.43,148.51,88.29
VIDEO_7538370537211432214,1144.13,135.64,44.03,1078.29,135.13,44.23,,,,,,,,,
VIDEO_7539973950877584662,2479.21,60.19,73.55,2040.92,60.19,70.55,,,,,,,,,
VIDEO_7540185950714875158,6.28,70.57,79.29,6.56,71.38,76.81,182.28,122.44,81.35,105.59,95.41,107.97,,,
VIDEO_7540672667704118533,948.34,161.53,12.03,812.06,136.8,18.13,,,,,,,,,
VIDEO_7541326779697564930,349.8,116.76,114.54,280.01,118.73,121.29,1009.91,119.24,107.12,911.53,120.45,111.13,,,
VIDEO_7542515768215211286,253.79,129.96,80.25,195.14,128.34,85.06,,,,,,,,,
VIDEO_7542538735116684566,323.9,82.55,47.21,348.46,83.99,54.67,477.69,98.73,35.06,434.66,107.84,50.31,,,
VIDEO_7543218614866906390,53.79,118.98,62.46,124.96,120.53,57.14,189.69,110.73,60.67,2884.56,119.91,86.88,,,
VIDEO_7543616748017241366,2369.48,138.28,76.78,1796.26,141.27,78.45,,,,,,,,,
VIDEO_7545046455229205782,3645.85,127.14,123.75,3543.29,127.34,123.4,2042.9,133.21,51.85,0.0,0.0,0.0,,,
VIDEO_7545446733921209622,108.16,75.9,116.04,100.53,81.73,114.1,44.01,95.27,56.91,41.53,105.9,45.26,38.8,79.48,75.16
VIDEO_7545528304237841720,678.73,90.7,71.68,683.23,90.89,72.52,347.84,53.48,75.26,389.55,123.52,67.97,518.22,131.1,108.6
VIDEO_7545851939586723094,714.04,113.89,114.09,574.35,113.82,114.03,,,,,,,,,
VIDEO_7546473791115791638,891.97,110.37,187.83,981.45,110.3,187.86,,,,,,,,,
VIDEO_7546523294489414934,205.17,136.52,91.89,239.79,148.46,93.18,347.72,125.04,120.89,78.96,144.06,104.43,308.36,140.25,120.92
VIDEO_7546552028168719638,1405.52,115.66,82.95,1095.07,116.71,85.5,,,,,,,,,
VIDEO_7546567057056353558,61.39,184.22,40.65,68.45,184.67,40.17,75.92,185.9,38.87,114.15,118.71,128.88,,,
VIDEO_7547707789863406870,154.76,138.76,61.95,97.93,141.92,61.57,,,,,,,,,
VIDEO_7547744113433627926,1256.8,106.83,58.14,1164.24,121.28,49.67,2101.18,102.81,49.78,2659.97,91.72,68.56,2368.58,109.03,108.46
VIDEO_7548437152137350422,255.1,109.23,99.31,399.96,108.26,96.67,499.12,111.44,82.58,,,,,,
VIDEO_7549089036447649046,2050.46,89.35,88.28,1993.17,90.73,91.99,1244.84,90.09,90.8,97.98,103.75,100.93,,,
VIDEO_7549175046128831766,2413.24,127.44,88.5,2167.79,129.37,85.6,,,,,,,,,
VIDEO_7549615777326877974,314.74,147.6,77.01,261.11,147.92,77.57,525.81,74.55,123.44,1136.94,101.69,106.45,148.38,115.93,73.84
VIDEO_7550598568415874326,18.87,164.41,67.24,16.8,166.63,67.63,,,,,,,,,
VIDEO_7550653411583102230,2701.89,151.7,128.34,2411.68,152.89,127.8,,,,,,,,,
VIDEO_7551795663772798211,288.47,107.09,81.76,254.66,107.33,80.48,,,,,,,,,
VIDEO_7551820830615899414,1040.8,138.02,84.67,1122.0,138.03,83.11,1717.59,148.82,73.38,794.44,155.04,44.02,330.89,134.17,95.34
VIDEO_7553173878785297720,151.97,132.15,24.01,166.38,132.02,22.71,,,,,,,,,
VIDEO_7553223847730777346,180.64,159.77,19.08,156.1,153.76,21.25,567.63,170.98,13.04,,,,,,
VIDEO_7553554500972367107,1261.68,166.35,32.98,1194.03,166.71,33.53,1247.18,167.1,33.73,376.36,156.32,55.99,1139.6,167.07,33.18
VIDEO_7553663983383858454,425.46,147.57,86.49,256.35,149.68,87.9,,,,,,,,,
VIDEO_7553924193562266902,190.96,127.03,75.27,65.81,118.58,92.51,,,,,,,,,
VIDEO_7554403190200945942,219.83,120.83,49.19,186.54,120.25,49.4,,,,,,,,,
VIDEO_7555412968511425814,244.03,163.53,37.1,391.39,156.38,53.63,388.35,158.44,52.82,402.34,159.64,46.04,,,
VIDEO_7555487310297533718,299.38,125.33,92.13,337.39,125.14,92.88,,,,,,,,,
VIDEO_7555760932794764566,1085.48,93.34,187.87,1106.75,94.46,187.73,398.4,48.24,210.44,126.64,64.57,227.12,83.06,144.8,64.09
VIDEO_7556260834817723670,249.5,144.48,24.48,250.03,141.64,28.69,,,,,,,,,
VIDEO_7556661292233379075,104.65,97.2,94.82,87.05,97.87,94.04,71.87,52.54,61.36,19.67,95.06,113.04,18.9,100.37,87.16
VIDEO_7556999098637880598,166.83,174.93,44.17,396.57,76.28,125.57,123.75,174.81,44.48,118.62,169.0,35.81,211.09,174.67,44.33
VIDEO_7557004748973559043,13.29,100.1,118.15,43.36,95.87,114.42,,,,,,,,,
VIDEO_7557014347273276694,722.02,128.6,90.54,772.7,139.44,76.32,,,,,,,,,
VIDEO_7557772009510358294,519.1,154.82,16.86,427.92,154.71,17.42,,,,,,,,,
VIDEO_7558085942557347094,80.62,192.73,13.4,63.43,193.87,13.49,,,,,,,,,
VIDEO_7559134249731853579,10.29,153.35,45.85,77.98,151.21,46.93,,,,,,,,,
VIDEO_7559557230903774486,39.28,0.33,0.0,42.79,0.38,0.0,79.31,156.61,43.9,,,,,,
VIDEO_7560707094018542870,205.97,137.81,88.23,204.31,137.32,87.93,288.09,136.09,87.46,0.0,0.0,0.0,,,
VIDEO_7561497104322022667,1320.08,64.8,44.54,1053.94,63.2,43.49,,,,,,,,,
VIDEO_7563265888623840534,247.32,90.99,59.05,133.21,120.32,48.37,39.88,33.35,85.88,,,,,,
VIDEO_7563724139240885526,119.43,47.71,176.94,128.24,12.73,36.7,2.96,9.58,78.48,5.81,16.08,87.51,9.21,8.42,38.68
VIDEO_7564069366606679318,252.78,179.48,17.89,248.06,179.81,17.37,,,,,,,,,
VIDEO_7564379905971178755,434.3,93.58,86.35,372.44,93.78,85.8,391.24,95.58,88.02,47.1,2.88,0.04,,,
VIDEO_7564461685881179414,20.32,145.12,92.73,14.16,142.83,97.06,258.29,155.82,33.32,,,,,,
VIDEO_7564663320058285334,105.66,134.94,34.9,89.17,132.78,42.3,,,,,,,,,
VIDEO_7564704328649428246,937.86,162.14,23.16,947.44,160.83,22.58,45.09,176.04,52.26,376.38,133.77,58.07,1764.58,165.28,26.38
VIDEO_7564712687565802774,2800.77,133.16,49.64,2779.38,132.67,48.08,2250.09,172.85,49.27,1718.32,141.27,50.63,2533.22,157.87,56.97
VIDEO_7565230748026899734,180.62,152.61,39.5,201.72,157.85,35.74,,,,,,,,,
VIDEO_7565890573115165974,307.52,129.25,27.64,333.04,129.12,27.91,113.53,146.53,18.53,150.4,124.53,72.37,670.85,122.27,84.25
VIDEO_7565953021411216662,2111.45,134.24,50.24,2094.31,133.83,50.36,,,,,,,,,
VIDEO_7565955844764863755,1244.21,136.62,109.05,1160.21,134.64,111.27,,,,,,,,,
VIDEO_7566270741134462230,1367.92,170.87,35.79,1392.56,172.47,32.42,718.97,147.51,70.81,555.66,152.46,48.93,779.05,144.52,77.29
VIDEO_7566297785914412310,1910.62,141.46,140.0,1795.72,141.34,139.8,1446.5,129.37,158.23,278.23,1.76,0.0,,,
VIDEO_7566313596351778070,245.88,117.97,54.02,192.4,98.01,78.55,,,,,,,,,
VIDEO_7566632651352853782,543.65,113.2,88.56,695.13,147.73,73.14,,,,,,,,,
VIDEO_7566676756199951638,576.66,107.33,152.63,708.71,106.45,150.27,,,,,,,,,
VIDEO_7566939859156290838,36.72,185.41,48.11,40.28,185.18,49.09,,,,,,,,,
VIDEO_7566941841996647702,675.76,125.7,55.77,664.84,123.68,58.87,17.48,22.58,70.63,133.03,23.81,19.23,803.97,110.79,116.0
VIDEO_7567318876392901910,152.19,91.12,109.5,217.04,115.79,94.38,,,,,,,,,
VIDEO_7567372771060124950,49.22,127.45,49.78,425.67,149.14,62.84,34.98,133.08,80.67,717.49,121.12,102.66,223.31,127.49,69.9
VIDEO_7567386738709073174,73.98,88.73,90.26,74.99,88.63,90.05,74.79,119.18,81.97,,,,,,
VIDEO_7568382003330993430,57.52,132.42,56.56,13.53,3.54,28.03,25.92,9.22,65.84,497.4,21.29,148.21,408.17,16.82,104.11
VIDEO_7568823330518748438,3891.73,150.49,50.19,3102.03,159.51,52.58,21.98,178.04,22.24,115.79,135.13,46.24,87.92,144.44,66.52
VIDEO_7568852433271590146,503.86,118.66,96.31,195.76,94.1,90.67,165.49,126.61,95.6,222.55,121.19,136.01,160.25,98.7,58.31
VIDEO_7569206708090850582,2087.2,107.32,148.29,2098.44,106.65,161.49,942.67,103.48,102.69,1390.33,84.76,124.87,3912.51,91.84,133.96
VIDEO_7569526874024512780,120.42,37.87,2.14,123.65,37.69,2.43,,,,,,,,,
VIDEO_7569927329154190614,525.53,133.12,121.38,457.46,134.09,120.79,,,,,,,,,
VIDEO_7569964600523853078,275.23,128.79,96.02,261.02,129.67,94.98,,,,,,,,,
VIDEO_7570012092829748502,65.04,134.13,144.83,69.62,131.31,140.62,,,,,,,,,
VIDEO_7570044496004533516,104.27,86.47,44.76,168.52,121.15,67.17,40.8,118.41,42.88,105.36,103.13,38.34,77.7,155.73,34.77
VIDEO_7571134268403895574,1139.81,59.39,96.04,1109.49,62.56,75.71,946.34,123.47,72.41,1115.11,153.12,38.92,898.0,163.51,27.75
VIDEO_7571821778746592534,119.51,181.32,83.76,135.2,170.03,90.22,26.9,212.55,43.24,,,,,,
VIDEO_7571893908754451734,697.13,159.12,110.39,370.78,164.97,91.44,910.52,167.85,93.88,236.68,165.46,32.18,134.78,163.03,38.14
VIDEO_7572210750937107734,476.73,120.24,93.24,427.23,117.75,85.67,334.35,97.2,151.93,348.68,62.32,72.45,406.89,80.57,77.82
VIDEO_7572210786991344918,202.17,91.97,85.3,228.82,85.66,85.45,221.95,85.1,162.0,254.07,48.77,66.76,253.85,66.1,75.94
VIDEO_7572223162520177942,734.76,108.19,49.35,631.57,110.73,47.87,515.01,115.94,51.94,1888.21,105.71,48.94,1258.14,104.01,42.05
VIDEO_7572235624627899670,2.57,87.78,115.79,5.65,162.7,28.94,3.35,140.54,84.45,3.18,151.57,58.46,9.47,114.82,75.91
VIDEO_7572598154063990038,276.46,126.36,78.29,309.4,129.84,75.36,,,,,,,,,
VIDEO_7572605667299708182,1213.1,125.59,55.87,1089.57,125.66,55.55,,,,,,,,,
VIDEO_7572922723836431638,37.47,160.99,42.25,78.03,158.81,43.3,32.51,158.21,54.08,26.58,162.1,46.99,98.71,1.99,0.44
VIDEO_7574759080368114966,579.75,144.12,40.21,607.55,144.02,40.36,838.54,133.13,54.45,535.2,146.11,42.92,434.9,149.27,33.86
VIDEO_7574767270392532246,129.09,173.98,42.0,379.85,166.4,40.34,2604.81,157.39,66.16,1212.59,185.13,45.73,373.52,163.29,49.26
VIDEO_7574884067729050902,3497.1,125.1,37.17,3496.69,125.2,37.71,589.43,120.2,69.95,129.25,143.15,33.33,,,
VIDEO_7575105754374458646,878.45,104.35,88.8,444.15,125.28,71.88,,,,,,,,,
VIDEO_7575110522522144022,635.1,145.12,30.8,612.99,151.72,28.96,475.99,123.28,42.12,93.51,135.05,65.46,117.88,166.35,33.71
VIDEO_7575167976853228822,191.39,167.95,52.85,50.2,160.55,58.66,3068.04,153.35,19.43,7572.49,150.24,22.08,1572.96,166.62,23.32
VIDEO_7575170897451945238,485.28,141.95,76.81,435.55,135.97,79.27,,,,,,,,,
VIDEO_7575831202117045526,49.34,98.16,111.95,31.91,113.94,69.0,32.16,159.67,56.98,18.8,190.58,21.49,18.11,105.4,134.28
VIDEO_7575902535349816588,267.87,148.49,87.51,316.73,163.97,64.32,296.21,179.54,58.88,0.0,1.0,0.26,,,
VIDEO_7576309328584592643,72.48,167.61,36.47,48.54,161.76,38.57,,,,,,,,,
VIDEO_7576319921030827286,215.16,130.93,68.67,218.57,132.49,69.41,,,,,,,,,
VIDEO_7577087400501857592,196.81,159.02,47.35,137.81,162.02,43.13,82.2,159.19,25.5,1572.08,110.8,41.16,17.88,156.82,28.21
VIDEO_7577088828171734294,264.56,145.62,45.39,319.5,147.84,46.86,,,,,,,,,
VIDEO_7577096797580053782,704.97,150.76,76.49,696.35,161.91,73.54,,,,,,,,,
VIDEO_7577374333048196374,778.65,113.0,163.75,784.66,113.04,164.12,,,,,,,,,
VIDEO_7577768828214512918,2331.79,121.62,112.55,2695.78,114.05,114.13,3023.58,100.75,129.07,197.79,2.94,32.11,,,
VIDEO_7577797962017918230,287.58,140.96,94.03,285.32,139.95,93.41,,,,,,,,,
VIDEO_7578151818585328918,717.52,130.52,75.69,751.92,129.17,76.46,377.97,156.56,26.91,468.36,145.79,77.74,407.24,148.67,39.8
VIDEO_7578256886286322966,1199.49,160.11,69.54,1080.25,157.42,70.97,1242.05,111.74,107.86,775.9,106.14,89.1,1413.06,96.34,96.06
VIDEO_7578641094464867595,43.82,188.37,42.82,45.52,190.59,41.68,148.81,176.36,50.34,163.37,2.63,0.53,,,
VIDEO_7578925701114481942,271.97,159.06,63.56,266.15,159.29,63.62,,,,,,,,,
VIDEO_7579238923172547842,816.72,161.53,28.95,753.99,161.78,28.19,,,,,,,,,
VIDEO_7579287270092459286,573.65,116.44,52.53,603.5,115.4,52.91,,,,,,,,,
VIDEO_7579293926796922134,119.52,117.75,84.04,119.27,117.51,83.41,101.7,115.3,82.7,4.66,101.23,98.62,74.42,101.68,91.57
VIDEO_7579299127637363990,208.66,166.97,49.31,82.89,179.59,37.51,135.87,174.08,46.63,,,,,,
VIDEO_7579578853308337430,1034.97,121.47,131.68,366.84,130.77,86.97,428.95,118.03,156.22,355.15,157.86,97.17,371.66,155.16,60.09
VIDEO_7580000663845850390,380.58,177.14,55.95,315.52,154.91,56.09,,,,,,,,,
VIDEO_7580037763580415244,249.57,157.62,64.98,217.18,142.43,75.12,202.01,126.58,81.89,83.74,122.12,91.63,,,
VIDEO_7580065942730738966,1522.01,118.05,98.58,1344.61,120.57,104.21,1419.48,117.28,110.18,738.54,146.71,51.92,1512.27,126.39,83.04
VIDEO_7580305629634399510,267.09,133.71,47.57,247.65,111.28,51.71,493.5,94.45,51.21,,,,,,
VIDEO_7580401530428394775,859.58,133.68,38.72,705.79,131.45,42.76,599.08,121.66,55.27,580.57,129.08,52.87,,,
VIDEO_7581205344420924694,141.57,141.95,36.0,158.67,147.59,29.88,,,,,,,,,
VIDEO_7581507576219618582,837.31,121.48,81.1,797.78,119.67,81.56,,,,,,,,,
